M11;M12;M13;M14;M21;M22;M23;M24;M31;M32;M33;M34;M41;M42;M43;M44
-0.990962288031392;7.49189968638019E-02;0.111269436991974;-244.892689921931;-6.13354443976763E-02;-0.990774289315051;0.12084813152381;-57.805498293039;0.119296718144837;0.112931180553371;0.986415146628788;-26.5308390712933;0;0;0;1;
-0.990907080853322;7.56016896796571E-02;0.11129933347657;-244.893107464297;-6.17288983381325E-02;-0.990459342980868;0.123206464975939;-57.8933933573308;0.11955208164105;0.115215773310288;0.986119985273498;-26.3966738783131;0;0;0;1;
-0.990857222041151;7.62066652203492E-02;0.111330632374417;-244.895325810767;-6.20366282906626E-02;-0.990136648594697;0.125621948161888;-57.9832285589009;0.119805768973034;0.117566837525109;0.985811653631222;-26.2587914986418;0;0;0;1;
-0.990812201197809;0.076727206478114;0.111373774936545;-244.895642179725;-6.22518015596172E-02;-0.989807516732982;0.128085100700545;-58.0748066064357;0.12006621156734;0.119975062429455;0.985489771248243;-26.1167235533706;0;0;0;1;
-0.990771179395156;7.71579889624121E-02;0.111441082277626;-244.897553482962;-6.23694434832259E-02;-0.989474054903895;0.130580041321926;-58.1671975659377;0.12034335295115;0.122424423263169;0.98515467718991;-25.9723455109441;0;0;0;1;
-0.990732943215576;7.74967616738447E-02;0.111545897089359;-244.900355722635;-6.23882703987178E-02;-0.989139202502978;0.133083965181498;-58.2601212165708;0.120647996021729;0.124891512929587;0.984807682268015;-25.8262879701888;0;0;0;1;
-0.990695935701916;7.77428647522662E-02;0.111703222710074;-244.90330167102;-6.23090908153301E-02;-0.988806884066919;0.13556741210054;-58.3518886456975;0.120992314571929;0.127345957933424;0.984451048459265;-25.6803595070842;0;0;0;1;
-0.990658378184755;7.78978382485216E-02;0.11192812215238;-244.910728615618;-0.062135247832221;-0.988481641174335;0.137997304459622;-58.4405503444789;0.121388585580273;0.129753504220504;0.984087820996338;-25.538251161563;0;0;0;1;
-0.990619542739044;7.79742781687007E-02;0.112218240440483;-244.917261021697;-0.06188346581654;-0.988167587695053;0.140339785119805;-58.5266771930878;0.121833321394523;0.132078880117186;0.983723442449639;-25.3991364916174;0;0;0;1;
-0.990582282045687;7.79803930831516E-02;0.112542439958253;-244.926338010024;-6.15702866153297E-02;-0.987869353510031;0.142559602278414;-58.607531704567;0.12229408122745;0.134287745867859;0.983367153715469;-25.2673533954785;0;0;0;1;
-0.9905514599645;7.79106297775487E-02;0.112861591916223;-244.935287383394;-6.12001025262504E-02;-0.98759273219938;0.14462068578782;-58.6826543506636;0.122728776629504;0.136347090451644;0.983029561260696;-25.1444642817105;0;0;0;1;
-0.990533104348286;7.77452109111623E-02;0.113136428132263;-244.94107553118;-6.07634417956768E-02;-0.987344485621624;0.146487783974345;-58.7508767739782;0.123093352100311;0.138226440643424;0.982721465002042;-25.0314810939885;0;0;0;1;
-0.990533492419915;7.74537389492618E-02;0.113332778652894;-244.945503026509;-6.02397561169575E-02;-0.98713208159799;0.148126382737812;-58.8110899528328;0.123347363884988;0.139897004266707;0.982453182609648;-24.931173400375;0;0;0;1;
-0.990558468337527;7.69995275687249E-02;0.113423954961044;-244.948814865711;-5.96012105678301E-02;-0.986963293897758;0.149503017351948;-58.8610319949539;0.123456941901462;0.141331274856916;0.982234113764971;-24.8461433131606;0;0;0;1;
-0.990613157253271;7.63448165164369E-02;0.113388895698734;-244.948695618814;-5.88183009653296E-02;-0.986846120526608;0.150582674545034;-58.9003523570518;0.123393598489787;0.142499836465364;0.982073223573012;-24.7779952254523;0;0;0;1;
-0.990701922831329;7.54515974355839E-02;0.113211114925722;-244.943407056737;-5.78604950393121E-02;-0.986788398152413;0.151330170110259;-58.928837957254;0.12313351782562;0.143372639357071;0.981978830256373;-24.7270628864107;0;0;0;1;
-0.990828141299789;7.42848308091548E-02;0.112877625418241;-244.934993168261;-5.66993990895233E-02;-0.986797401178522;0.15171047152455;-58.943736026823;0.122657134123101;0.143918910984518;0.981958540117523;-24.6971023424576;0;0;0;1;
-0.990994199023103;7.28108558966793E-02;0.112379165178212;-244.922521573606;-5.53070196576472E-02;-0.986879796400964;0.151688499999773;-58.9447378865016;0.121949297165451;0.14410706686067;0.982019104804824;-24.6891629606644;0;0;0;1;
-0.991201069103826;7.09992520397666E-02;0.111711892013453;-244.904637886404;-5.36571106844077E-02;-0.987041217776834;0.151230118966512;-58.9311068136194;0.12100146726562;0.143905318245775;0.982165925035149;-24.7049293254177;0;0;0;1;
-0.991446730462659;6.88367771533974E-02;0.110882274354549;-244.882352169823;-5.17376567055109E-02;-0.987284692770316;0.15030685380263;-58.9008674969145;0.119819011569645;0.143284449723464;0.982401634228037;-24.7462117637106;0;0;0;1;
-0.991727085369649;0.066320438343917;0.109904447599227;-244.857599800089;-4.95437616707307E-02;-0.987610239490568;0.148900740538441;-58.8532528378864;0.118417920196794;0.142223817665161;0.982725588282412;-24.8157234894907;0;0;0;1;
-0.992036618384612;6.34546704836967E-02;0.108797300416096;-244.829001651677;-4.70750664179002E-02;-0.988014631161387;0.147006893487276;-58.7879209049042;0.116821598627031;0.140714581351168;0.983133826439407;-24.9120094028003;0;0;0;1;
-0.992363803544814;6.03130152914353E-02;0.107593780491837;-244.79760359628;-4.43952663714408E-02;-0.988487818082892;0.144640567703295;-58.7066693233555;0.115078850089316;0.138759409368077;0.983617143289981;-25.0345757750347;0;0;0;1;
-0.992693663410827;0.057034900024089;0.106331137505593;-244.764496637845;-4.16310564903328E-02;-0.989014527863899;0.141834829324985;-58.6088215677437;0.11325257506781;0.136371858729692;0.984162877976567;-25.1826544003998;0;0;0;1;
-0.993015505778742;5.37404686113926E-02;0.105034124533018;-244.731001102695;-3.88914831737021E-02;-0.989580573234995;0.138628069352669;-58.4953975205954;0.111389666574325;0.13357488951643;0.984758899970513;-25.3550737221012;0;0;0;1;
-0.993323167447156;5.05167905048325E-02;0.103716627836819;-244.696298932082;-0.036254748917795;-0.990174216501359;0.135057817829359;-58.3691387271665;0.10952021819581;0.130395839093935;0.985394462615521;-25.5486380426955;0;0;0;1;
-0.993614374897413;0.047411860990252;0.102384517553504;-244.661901172674;-3.37621592677957E-02;-0.990786510004222;0.131157188881238;-58.2289635636234;0.107659605232412;0.126862945855335;0.986060445596571;-25.7626778479698;0;0;0;1;
-0.993889338672405;4.44416826523746E-02;0.101039196930471;-244.627001729084;-3.14242775625607E-02;-0.991410259835672;0.126957518376171;-58.0772571719335;0.105813502224432;0.123006640209341;0.98674863527213;-25.994853880512;0;0;0;1;
-0.994149219545053;4.16056545060755E-02;9.96809851028969E-02;-244.591666195929;-2.92355572382445E-02;-0.992039048221284;0.122490036317974;-57.9137327775261;0.10398370771872;0.118859144862018;0.987451210041153;-26.2431854482484;0;0;0;1;
-0.99439523468625;3.89003833872761E-02;9.83101083592191E-02;-244.556071504098;-2.71879085916754E-02;-0.992666708168803;0.117786349462592;-57.7407072858468;0.102171105796547;0.114453338376983;0.988160664302458;-26.5052532450727;0;0;0;1;
-0.994628507563458;3.63222383184263E-02;9.69269154859893E-02;-244.519820577401;-2.52732237309293E-02;-0.993287340748011;0.112878354311142;-57.5597571005892;0.100376272616267;0.109822373464085;0.988869885365299;-26.7785623122099;0;0;0;1;
-0.994850015337058;3.38677218029662E-02;9.55323212516734E-02;-244.483860987225;-2.34837013111706E-02;-0.993895398861272;0.107798199869577;-57.3688198003638;9.86000139786185E-02;0.104999588295719;0.989572192263478;-27.0630461948531;0;0;0;1;
-0.99506061235583;3.15332493717543E-02;9.41277425741132E-02;-244.447369448397;-2.18116393350763E-02;-0.994485768222245;0.102578307613876;-57.1723984321907;9.68433277389636E-02;0.100018553216237;0.990261409368746;-27.3542722344173;0;0;0;1;
-0.995260950313049;2.93165357084786E-02;9.27155947832959E-02;-244.410722162954;-2.02508075182777E-02;-0.995053832210371;9.72510966432429E-02;-56.9692385087837;9.51080731422126E-02;9.49126532002411E-02;0.99093190618007;-27.6518936998555;0;0;0;1;
-0.995451570386628;2.72149361131664E-02;9.12990595085928E-02;-244.373478224871;-0.018794804020436;-0.995595534102621;9.18492668275017E-02;-56.763353179007;0.093396607843276;8.97155489715828E-02;0.991578637283043;-27.9526016309164;0;0;0;1;
-0.995632844762891;2.52271267499923E-02;8.98823147526366E-02;-244.336864032958;-1.74387704301547E-02;-0.996107423664141;8.64053806604246E-02;-56.5526329325148;9.17122004710202E-02;0.084460597897057;0.992197197984168;-28.2557651469706;0;0;0;1;
-0.995805318820768;2.33487089576513E-02;8.84681004559212E-02;-244.30002451877;-1.61752983019648E-02;-0.996586835003468;8.09508494248945E-02;-56.3408166041572;9.00562420552319E-02;7.91802885052864E-02;0.992784143295565;-28.5587558670422;0;0;0;1;
-0.995969866536626;0.021569056295197;8.70563079940267E-02;-244.26350631511;-1.49916274233009E-02;-0.997032157783792;7.55124324346448E-02;-56.1269754965197;8.84266705141449E-02;7.39029915194944E-02;0.993337340376497;-28.8604103965681;0;0;0;1;
-0.996127237331731;1.98781961244499E-02;8.56468584636461E-02;-244.226853511502;-1.38763300314439E-02;-0.997442690562571;7.01108159142231E-02;-55.9132256456905;8.68215094933988E-02;6.86508292895107E-02;0.993855668156675;-29.1592323056757;0;0;0;1;
-0.9962779719281;1.82676120651983E-02;8.42407086880641E-02;-244.190131639746;-1.28200250369323E-02;-0.99781849646845;6.47602892480839E-02;-55.7002249356774;8.52399531257747E-02;6.34392816390484E-02;0.994338779257974;-29.4542648273127;0;0;0;1;
-0.99642243004052;1.67305840227449E-02;8.28397758954157E-02;-244.153687902086;-1.18157111472174E-02;-0.998160245841414;5.94685849158477E-02;-55.488011559748;8.36823152298641E-02;5.82770210294395E-02;0.994786941479281;-29.7451337051998;0;0;0;1;
-0.996560829371579;0.015262435801754;8.14467397483032E-02;-244.117672031503;-1.08589091083015E-02;-0.998468991630879;5.42379649746611E-02;-55.2766988373041;8.21498475665545E-02;5.31670086144805E-02;0.995200819804616;-30.0317310761984;0;0;0;1;
-0.996693280523245;1.38591938196177E-02;8.00651441420145E-02;-244.081750863995;-9.94608359568311E-03;-0.99874592795161;4.90677778301027E-02;-55.0656909992485;8.06447765259411E-02;0.048109189836734;0.995581200039622;-30.3147296939542;0;0;0;1;
-0.996819799084827;0.012517829948886;7.86993779254749E-02;-244.046182278035;-9.07468975837655E-03;-0.99899221069591;4.39569445558642E-02;-54.8563584269396;0.079170311091186;4.31029802017085E-02;0.995928810176438;-30.5932370960272;0;0;0;1;
-0.996940330853937;1.12354171753201E-02;7.73546515585092E-02;-244.011267503668;-8.2423116005266E-03;-0.999208943014038;3.89044020677527E-02;-54.6485940270049;7.77305668081847E-02;3.81477863272045E-02;0.996244300049949;-30.8673118641045;0;0;0;1;
-0.997054755826743;1.00101076245447E-02;7.60369096466919E-02;-243.976916084705;-7.44764849130351E-03;-0.999397163605096;3.39093189261922E-02;-54.4409498350924;0.076330507762127;3.32431515267921E-02;0.996528246695167;-31.1378039975325;0;0;0;1;
-0.997162915974045;8.84001509507491E-03;7.47527467004325E-02;-243.943509124347;-6.68943597384262E-03;-0.999557873454465;2.89708312193342E-02;-54.2345741856661;7.49757991120604E-02;2.83885848239417E-02;0.996781178493656;-31.4044282177683;0;0;0;1;
-0.997264597125446;7.72395339850417E-03;7.35096174940414E-02;-243.911166951804;-5.96718123035546E-03;-0.999692027710119;2.40882228691734E-02;-54.0289569478973;7.36730348797077E-02;2.35836866653331E-02;0.997003557493596;-31.6672165003301;0;0;0;1;
-0.997359554310663;6.66145197122019E-03;0.07231558948713;-243.880287747493;-5.28119862386441E-03;-0.999800541833784;1.92609836188928E-02;-53.8241868523946;7.24294716695578E-02;1.88282130460405E-02;0.997195803253885;-31.9262945609044;0;0;0;1;
-0.997447496208154;5.65212435977806E-03;7.11796726482142E-02;-243.850728237849;-4.63198160362023E-03;-0.99988430221806;1.44888551765354E-02;-53.621435068475;7.12533301292581E-02;1.41221693844994E-02;0.997358274281297;-32.181118985588;0;0;0;1;
-0.997528207271175;4.68427440589484E-03;7.01108641484793E-02;-243.822843352127;-4.00891587263371E-03;-0.999944233034843;9.77033335585925E-03;-53.419472630454;7.01527212008372E-02;9.46511456078319E-03;0.997491357012415;-32.4322275968698;0;0;0;1;
-0.997601418962209;3.77315765893717E-03;6.91170902589792E-02;-243.7970571881;-3.42840849557055E-03;-0.999981088004299;5.10584458503927E-03;-53.2175611344574;6.91350482734667E-02;4.8566361836026E-03;0.997595488254235;-32.680044128294;0;0;0;1;
-0.997667414854519;2.91873158232149E-03;6.81997825762719E-02;-243.773263570728;-2.89187124623327E-03;-0.999995697217431;4.92572147057391E-04;-53.0181320542451;6.82009268133184E-02;2.94198190352368E-04;0.997671562704495;-32.9237993655706;0;0;0;1;
-0.997726873981524;2.10861926473452E-03;6.73545741568572E-02;-243.751265627232;-2.38852032234076E-03;-0.99998884308071;-4.07537541506181E-03;-52.8191034769916;6.73452292721983E-02;-4.22698934234705E-03;0.997720778903284;-33.1646018366309;0;0;0;1;
-0.9977806482339;1.33979471693044E-03;6.65731399293633E-02;-243.730923684911;-1.91688199789205E-03;-0.99996113600922;-8.60534918274208E-03;-52.6200031858643;6.65590232300945E-02;-8.71386373930932E-03;0.99774443872436;-33.4024929120442;0;0;0;1;
-0.997829692105789;6.08478498800521E-04;6.58447819191758E-02;-243.712014172103;-1.47466003148891E-03;-0.999913010898747;-1.31070978173775E-02;-52.4220091432962;6.58310787535709E-02;-1.31757500476926E-02;0.997743789096591;-33.6378859519664;0;0;0;1;
-0.997874934846812;-8.62473225875793E-05;6.51583223070622E-02;-243.694060743121;-1.06226955517744E-03;-0.999844689659935;-1.75917066318448E-02;-52.2226973622965;6.51497197834633E-02;-1.76235388111495E-02;0.997719862933433;-33.8719112669178;0;0;0;1;
-0.997917240568476;-7.46692066380811E-04;0.064502894719199;-243.677071649288;-6.78545131449257E-04;-0.999756176055675;-2.20709767577186E-02;-52.0227174372249;6.45036475922303E-02;-2.20687763478896E-02;0.997673417786504;-34.1048348918866;0;0;0;1;
-0.997957380284252;-1.37329428877492E-03;6.38684679555486E-02;-243.6605675624;-3.23988048965149E-04;-0.999647255982482;-2.65567060916418E-02;-51.8212897417307;6.38824089083736E-02;-2.65231534605169E-02;0.997604911857682;-34.3373047389659;0;0;0;1;
-0.997996054275127;-1.96656015397526E-03;6.32456187608074E-02;-243.644328357449;1.15456575186523E-06;-0.999517497184281;-3.10607923456077E-02;-51.617994998629;6.32761854882513E-02;-0.03099847518235;0.997514520639387;-34.5700241587119;0;0;0;1;
-0.998033886729886;-2.52702206423185E-03;6.26256744340813E-02;-243.628239273387;2.96831380441356E-04;-0.999366246349239;-0.035595189969478;-51.4125387724253;6.26759350147107E-02;-3.55066165287334E-02;0.997402129210036;-34.8030710992225;0;0;0;1;
-0.998071427335819;-3.05507317346057E-03;6.20007456708889E-02;-243.612072220666;5.6299707881341E-04;-0.999192619941726;-4.01720212122544E-02;-51.2039274806048;6.20734159695654E-02;-4.00596403115824E-02;0.997267324365927;-35.0379318529376;0;0;0;1;
-0.998109158709222;-3.5505036197932E-03;6.13636800136183E-02;-243.595378877907;7.99154304976679E-04;-0.998995509369449;-4.48032768006112E-02;-50.9911622808904;6.14611149684476E-02;-4.46695218658224E-02;0.997109404811284;-35.2749011106534;0;0;0;1;
-0.998147483615521;-4.01270938999487E-03;6.07083117485149E-02;-243.578434585727;1.00453321018795E-03;-0.998773574062607;-4.95008956205398E-02;-50.775013815015;0.060832490209041;-4.93482108850705E-02;0.996927360552117;-35.5139522425407;0;0;0;1;
-0.998186733577309;-4.44100786605739E-03;6.00293458184895E-02;-243.56067338102;1.17838903419806E-03;-0.998525227927835;-5.42768881841004E-02;-50.5531542938752;6.01818603031368E-02;-5.41077318023854E-02;0.996719868894794;-35.7567159959472;0;0;0;1;
-0.998227031198251;-4.82973746893609E-03;5.93251027905384E-02;-243.542362618128;1.31503066045519E-03;-0.998248738774237;-5.91415778451025E-02;-50.3259061078752;5.95068473327973E-02;-5.89587073435927E-02;0.996485226156858;-36.0028905370509;0;0;0;1;
-0.998268070067822;-5.16084033742112E-03;5.86022696666035E-02;-243.523685893948;1.39630666016646E-03;-0.997942581896505;-6.40987797500795E-02;-50.0938082905868;5.88125038641991E-02;-0.063905938415378;0.996221421384059;-36.2525385154577;0;0;0;1;
-0.998309422840779;-5.41397562085608E-03;0.057870416754044;-243.504708539176;1.4020907567224E-03;-0.997605822832894;-6.91422909037162E-02;-49.8563890262412;5.81061994009235E-02;-6.89442609495598E-02;0.995926884100083;-36.5059643432769;0;0;0;1;
-0.998350617527459;-5.56993096442876E-03;5.71403565931461E-02;-243.485516037319;1.31375282207472E-03;-0.997238413539239;-7.42551049778054E-02;-49.6124135270929;5.73961543664983E-02;-7.40575616044298E-02;0.995600903491526;-36.7624285711599;0;0;0;1;
-0.998391153717996;-5.6110343561698E-03;5.64235808071711E-02;-243.466882843039;1.11453658358421E-03;-0.99684145656503;-7.94094974263969E-02;-49.366358782474;5.66909338947009E-02;-7.92188536067202E-02;0.99524394559695;-37.0195555076498;0;0;0;1;
-0.998430485983295;-5.52029422219624E-03;5.57323156782735E-02;-243.448947614587;7.88585308624412E-04;-0.996417399564074;-0.084567984362752;-49.1179724330832;5.59994892152897E-02;-8.43913040405705E-02;0.994857861711892;-37.2760886686392;0;0;0;1;
-0.998467986333812;-5.28131269358434E-03;0.055079832994806;-243.432118879307;3.20542119443212E-04;-0.995969895970175;-8.96875887395168E-02;-48.8705788780717;5.53315237387587E-02;-8.95325307214735E-02;0.994445749361601;-37.5297426781817;0;0;0;1;
-0.99850295016603;-4.87670867055173E-03;5.44800534349687E-02;-243.416473839492;-3.06253109221666E-04;-0.995503514225765;-9.47241224461127E-02;-48.6251193790722;5.46970265989622E-02;-9.45990004000867E-02;0.994011702347883;-37.7787455103244;0;0;0;1;
-0.998534545155723;-4.28905751031533E-03;5.39478091893054E-02;-243.402928251605;-1.10890929002255E-03;-0.995023606697228;-9.96332897952583E-02;-48.3851071477657;5.41066765828304E-02;-9.95471049348632E-02;0.993560688356906;-38.0203324079512;0;0;0;1;
-0.998561805985105;-3.49962854421793E-03;0.053498338551932;-243.390888520887;-2.10619701291487E-03;-0.994536202444136;-0.10437100153845;-48.1503674449741;5.35712941966817E-02;-0.104333573829563;0.993098495522999;-38.2537511785667;0;0;0;1;
